,Star ID,RA,DE,Magnitude
117,3330,0.18532292553198523,-1.1426326796906867,5.38
118,3352,0.18631025148305433,-1.051784408941329,5.99
119,3405,0.18916739770553695,-1.0029195945729212,4.36
120,3414,0.18966418403503443,0.8207331613188525,4.95
121,3419,0.19019515036900417,-0.3139254715243577,2.04
122,3455,0.19281534528171534,-0.18517158733441308,4.77
123,3456,0.19286610381968647,-0.6705849189332906,5.9
124,3478,0.19389093096226148,0.8353841097330954,5.66
125,3504,0.19515091504160392,0.8427211307767486,4.48
126,3505,0.19521476721415645,-0.38407951540261964,5.22
127,3521,0.19613523239410846,-0.7448464590704396,5.94
128,3544,0.19759850614153793,0.9637951728607047,5.41
129,3572,0.1991913487693123,1.3087887747975921,5.64
130,3583,0.19966515679200972,-0.8299387088213448,5.8
131,3607,0.20156762030548914,-0.39308474623087275,5.49
132,3632,0.20310965029008557,0.2700985062340671,5.36
133,3675,0.2051822526878396,0.2089830940735524,5.51
134,3693,0.2065542923156808,0.4235421560929996,4.08
135,3697,0.20679474353420124,0.11765188408791681,5.98
136,3717,0.20821925404254268,-0.31522983339245886,5.7
137,3721,0.20842527410371148,1.306336585104145,5.42
138,3741,0.20951707127501476,-0.37912901080331946,5.57
139,3750,0.2101040014169168,1.2684089883689647,5.86
140,3760,0.21070560820703177,0.12740777980572218,5.92
141,3765,0.2111104565256536,0.09216411705846989,5.74
142,3781,0.21201512839573725,-1.307660673556117,5.09
143,3786,0.21241706323623874,0.1323846055409387,4.44
144,3801,0.21307716717969527,0.8895623395500267,4.9
145,3810,0.21370889765456794,0.295670011193965,5.07
146,3821,0.21426034054038792,1.0090653767403424,3.46
147,3834,0.2148171581676394,-0.4212643919870029,5.9
148,3849,0.21566566063000492,-0.2366888876501551,5.59
149,3881,0.21735510827907473,0.7169622478147883,4.53
150,3885,0.2176691593340201,0.4836357319071455,5.55
151,3909,0.21871819087719466,-0.18577852994511726,5.17
152,3949,0.2211613177739679,-0.8898878081998727,5.24
153,3951,0.22133770511149758,1.1213312770328987,5.35
154,4104,0.22984712001331734,-0.4189810183927903,5.47
155,4147,0.23129207269052277,-0.019971107814995896,4.78
156,4151,0.2315613141622524,1.0668145259467774,4.8
157,4200,0.2340103992640261,-1.0973120921698012,5.73
158,4267,0.2381812158936425,0.33490106222603566,5.8
159,4283,0.2394805229391641,1.4609703589229832,5.59
160,4288,0.23984512117270818,0.4123922453067411,5.46
161,4292,0.2399941550120689,1.0292677431246884,4.83
162,4293,0.2400055038409971,-1.2134765392994593,5.45
163,4346,0.2430661982148289,-0.12823193911381253,5.88
164,4371,0.2444544582346064,-0.19663797954660028,5.35
165,4422,0.24724807691577738,1.03290427572396,4.62
166,4427,0.24743908993790587,1.059707030709593,2.15
167,4436,0.247633972354986,0.6719403234789652,3.86
168,4440,0.24776208824872864,1.0535302357866931,5.56
169,4463,0.24961117016890408,0.40871506102213095,4.4
170,4510,0.2523565661009742,0.506009639041218,5.44
171,4552,0.2541067869872631,0.5925547193619733,5.99
172,4572,0.2553316428247506,1.1580572585603781,5.97
173,4577,0.2557169809803291,-0.5123841459089814,4.3
174,4587,0.256262896408408,-0.19861804057315627,5.62
175,4675,0.26205822518867505,0.7803933080235106,5.69
176,4770,0.26749175437085354,-0.6792215356999237,5.59
177,4852,0.2724483103757362,-0.5506863749501085,5.5
178,4889,0.27409648622398414,0.5550891037748801,5.5
179,4890,0.27410322267129805,-0.809785847479501,5.39
180,4903,0.2744721275047714,0.7216091265598311,5.95
181,4906,0.2746427151131967,0.13770884220535734,4.27
182,4914,0.27507378892369194,-0.08441460507393325,5.4
183,4962,0.27758048839127153,1.0659567449650424,5.92
184,4998,0.2794264472192835,0.9163355712441648,5.99
185,5021,0.28066719515227506,1.0747769626895367,5.83
186,5081,0.2840054776859184,0.26085923966855806,5.64
187,5131,0.28659435929745364,0.3747777161334726,5.33
188,5132,0.28664937225000947,0.37464264667345704,5.55
189,5165,0.2883463413954907,-0.81539013880303,3.32
190,5164,0.28835372675622056,-0.17172912583820218,5.58
191,5268,0.293699908667055,-1.0781821944824903,5.36
192,5296,0.2957030302054189,-0.17079007325078227,5.71
193,5300,0.2958226411097165,-0.7240832820945793,5.21
194,5310,0.29649968050650394,0.36196579846277593,5.56
195,5317,0.29676770932346924,0.7669341861378589,5.04
196,5336,0.29789816449050666,0.9585407539042219,5.17
197,5346,0.2983202817948795,0.09860794491346399,5.51
198,5348,0.2983845250957174,-0.9642204125591094,3.94
199,5361,0.29913974232755763,1.0168890231556538,5.77
200,5364,0.2992797208751602,-0.17771403594701227,3.46
201,5372,0.2999695404453953,1.5054702308449257,4.24
202,5434,0.3032600807190808,0.8245248227962986,4.26
203,5447,0.3042635090778288,0.6216960132616185,2.07
204,5454,0.3046473619582138,0.34310394704572267,5.57
205,5493,0.3067954606671579,0.7344602912748844,5.67
206,5494,0.30684715923946415,0.4443217916982391,5.81
207,5510,0.3078726077192529,0.04268498833219611,5.97
208,5518,0.3082922201270832,1.2004133879406564,5.32
209,5542,0.31024405691070644,0.962547348315728,4.34
210,5544,0.3102880748125735,0.5484651155295793,5.15
211,5550,0.31054334562177255,0.6584101227104602,5.8
212,5566,0.3116555490081573,1.1205481017208367,5.56
213,5571,0.3117754510333742,0.3671239002027569,4.66
214,5586,0.3126784128298567,0.525163257498393,4.51
215,5589,0.31280676416851544,1.134793074159228,5.57
216,5594,0.31295999098687116,-0.039288737654507556,5.93
217,5626,0.31538254498961943,1.390572982113073,5.6
218,5661,0.3174632355921931,-0.660720196002504,5.95
219,5737,0.3217140486899429,0.13221486511533231,5.21
220,5742,0.3217912376214416,0.42906673683332663,4.67
221,5778,0.32344075300989045,0.28158232102097935,5.97
222,5799,0.3246341361976414,-0.13827939505022327,5.14
223,5833,0.3264618008334998,-0.016995924626135053,5.7
224,5862,0.32805797878547477,-0.7946774545514959,4.97
225,5896,0.33060614064383054,-1.2021117072728469,4.25
226,5926,0.3324778619278654,1.2521662698317728,5.87
227,5951,0.33425149500980633,-0.043639658125762856,5.42
228,6061,0.3394633260126783,0.06308433257592229,5.13
229,6193,0.34673838786788574,0.4758475896776098,4.74
230,6226,0.3482146568133268,-0.008884226976679385,5.87
231,6242,0.3494233674825688,1.0163333368508234,4.95
232,6315,0.3539653479253094,0.5015763346659454,5.23
233,6411,0.3592774685140608,0.7946270773679662,4.87
234,6492,0.3639701614538367,0.3572508738680539,5.97
235,6502,0.3644071131841868,-0.5401029123433813,5.84
236,6514,0.3651095064554191,0.6582499255706707,5.6
237,6537,0.3666213186820112,-0.14282477033289198,3.6
238,6564,0.3680101736845307,-0.12068351541357736,5.92
239,6592,0.3694852179324356,-0.7241815886373625,5.42
240,6631,0.3712683810356912,-1.1234593264465935,5.92
241,6670,0.37359026654157956,-0.25479706226296583,4.9
242,6686,0.3744423783448382,1.0513040171876273,2.66
243,6692,0.37495648113304225,1.1890930389461567,4.72
244,6706,0.3763556770368469,0.33462055692291237,5.35
245,6711,0.3766046733873852,0.758480633291276,5.98
246,6732,0.37827672778326127,0.3358087135476853,5.5
247,6748,0.37899570936183624,-0.2278791234006828,5.51
248,6813,0.3824730333758068,0.7924961933650332,4.83
249,6867,0.3855670165889948,-0.7560458078785569,3.41
250,6960,0.3909635809193465,-0.37750317953282025,5.11
251,6999,0.39314287250174823,0.820431699149269,5.27
252,7007,0.39350739254454176,0.10722989567839257,4.84
253,7016,0.39436479077557174,-0.45741329366181277,5.92
254,7078,0.3980627769414048,1.2263486853155825,5.82
255,7083,0.39816084315235006,-0.8564802265897307,3.93
256,7097,0.399172029848689,0.2678351379528067,3.62
257,7118,0.4002075300287058,-0.5285394780794539,5.79
258,7213,0.40550195943656014,-0.6434196608073476,5.49
259,7251,0.4076588828792682,1.018004020465105,5.69
260,7276,0.40890424563733496,-0.12261532908189,5.75
261,7294,0.40985253311089304,1.0337941260835029,4.68
262,7321,0.41136003105810715,0.6499108102979497,5.9
263,7345,0.41289972387230217,-0.27360408259077135,5.62
264,7359,0.4137205450636652,0.32219671879645023,5.9
265,7447,0.4184976976275378,0.30427792811544413,5.95
266,7450,0.4188040273458723,-0.26878389788699325,5.41
267,7463,0.41949785872992607,-0.5219811517386072,5.69
268,7513,0.4223582455052309,0.7226615850569921,4.1
269,7535,0.42367261631299347,0.21190975833093828,5.54
270,7568,0.42527869447061745,-1.4795085063925972,5.66
271,7588,0.42635823384551813,-0.9989698713660254,0.45
272,7601,0.4272830262202846,-1.4481868663826165,5.88
273,7607,0.4275733861759634,0.8487224291781691,3.59
274,7617,0.4281559533438013,1.0119005606121825,5.55
275,7643,0.42960439633044484,-0.6375382447089235,5.94
276,7650,0.4298540499719794,1.274789181519431,5.28
277,7679,0.4313718614188093,-0.3713255042658456,5.58
278,7719,0.43349632208649613,0.7746847147766849,5.01
279,7740,0.4349373620845844,0.286336236096658,5.98
280,7751,0.43542641625642975,-0.9808122107348011,5.76
281,7818,0.43886427505988707,0.7082031078874677,4.96
282,7825,0.439215699548237,0.7556871952516826,5.63
283,7884,0.4425787179352371,0.09577691876496794,4.45
284,7906,0.4435490096473397,0.5244211681095874,5.97
285,7916,0.4439560452125802,-0.1976527579560069,5.75
286,7918,0.44412396944856697,0.7437435944172834,4.96
287,7921,0.444183930758618,-1.0609741245621764,5.7
288,7941,0.44527667634183676,-0.6428449898581116,5.7
289,7943,0.4453127783028814,0.6151536359140094,5.63
290,7955,0.4456839312949642,-0.5642120680567545,5.25
291,7965,0.44655174181124574,1.1875747513735067,5.57
292,7978,0.44719085712324946,-0.9379544971149119,5.52
293,7981,0.44722330785549885,0.3537521371076224,5.24
294,7999,0.4482231024387442,-0.06440614843467517,4.98
295,8016,0.4491214754155574,1.2325955995393132,5.18
296,8046,0.45085880477639234,1.0568201196420468,5.78
297,8068,0.452304799764227,0.8846852752640578,4.01
298,8102,0.4540825233743359,-0.27816150151794344,3.49
299,8198,0.4598673910001323,0.15983264156322402,4.26
300,8209,0.4609674266491038,-0.437250529845392,5.29
301,8230,0.46245847015572883,-0.10006494664569347,5.37
302,8240,0.4629461350454895,-0.8869109734059408,5.49
303,8241,0.4629677062678466,-0.9341357706422222,5.04
304,8362,0.47013604804607867,1.1144363805264328,5.63
305,8387,0.4720342423096748,0.29593018777462565,5.86
306,8404,0.4731310150656097,0.06432317775096337,5.91
307,8423,0.4740695763428451,0.6624025440012424,5.94
308,8433,0.47426145871347397,0.5705517936541182,5.78
309,8497,0.4781549625962349,-0.18651304582669959,4.66
310,8544,0.48058886280991747,0.38877799445793176,5.83
311,8588,0.4837451109932363,0.19274331065656364,5.92
312,8593,0.4839241688590544,-0.8762624054802579,5.94
313,8598,0.48411997054105155,0.9064091247443813,5.96
314,8645,0.48633843900557394,-0.18038043653180783,3.74
315,8704,0.4886427525365532,0.962503437577077,5.53
316,8714,0.4893736714690801,0.8865014894928256,5.7
317,8778,0.49248194334378836,-0.2954711480299269,5.78
318,8796,0.4934124254919164,0.5162479596467708,3.42
319,8814,0.49431684324206093,0.7108689321645442,5.42
320,8832,0.4953691153380577,0.3367412387782357,3.88
321,8833,0.49548082321696946,0.05563300747609501,4.61
322,8837,0.4958728889186826,-0.8081340197043262,4.39
323,8882,0.4990211330220517,-0.7417116981591408,5.12
324,8886,0.49914420508878904,1.1112529064285133,3.35
325,8903,0.5002120296392174,0.36316872249288296,2.64
326,8928,0.5015008287554444,-1.1806681726802255,4.68
327,8993,0.5054938736523685,0.41150189054704456,5.76
328,9001,0.5057440985401672,0.6506200981433262,5.89
329,9007,0.5059616700629904,-0.9007451560758705,3.69
330,9009,0.5061473708264745,1.1987836169384365,4.97
331,9021,0.506826444579038,0.6501670792609482,5.69
332,9061,0.5090687619205914,-0.3931665665680745,4.92
333,9095,0.5112418787026324,-0.8270291062045947,4.82
334,9110,0.5120399266633824,0.310974593965193,5.09
335,9132,0.5136899712356604,0.4852779916128279,5.84
336,9153,0.5145606739370454,0.41182895460235985,4.79
337,9222,0.5173086972877715,0.8587779523754484,5.7
338,9236,0.518231417433117,-1.0745967612839926,2.86
339,9307,0.5218304080001782,0.36754137754931326,5.89
340,9312,0.522001666338635,1.127859721940688,5.29
341,9313,0.5220581277399371,-0.7335711676704422,5.57
342,9326,0.5225951744519549,-0.3634567629059858,5.43
343,9347,0.5236211711396617,-0.36787755972823977,3.99
344,9353,0.5242648930736931,0.05405310855911926,5.89
345,9372,0.5255494005998225,-0.1487696509662417,5.43
346,9440,0.5290327950434642,-0.5236307194869335,5.34
347,9459,0.5310437878422216,-0.7803979514719855,5.15
348,9480,0.532140174705859,1.2375609629992002,4.49
349,9487,0.5325305032813676,0.048236702310140524,3.82
350,9505,0.533642282552744,0.9509869952560622,4.99
351,9533,0.5348763514597541,0.2352130656835355,5.97
352,9570,0.5365400797624337,0.5809177461736121,5.5
353,9572,0.5365846849675939,-0.2671389095335583,5.87
354,9573,0.5367023639669426,1.1238178221364081,5.59
355,9589,0.5375359532889814,0.0022428669457347744,5.42
356,9598,0.5385871802818222,1.2639900346144006,3.95
357,9621,0.5395499171617245,0.4526593675905599,5.64
358,9622,0.5396331367293876,-0.07161987016972246,5.61
359,9631,0.5401918626996433,-0.005938497440676423,5.96
360,9640,0.5406123231629572,0.7387930680013678,2.1
361,9677,0.5431928950873908,-0.5113259501655034,4.68
362,9727,0.5459550931296369,1.3488138497592896,5.27
363,9763,0.5477096377200817,1.3284584157306154,5.22
364,9836,0.5522458453117884,0.3952877004636741,5.03
365,9884,0.5548988634100115,0.4094965341145736,2.01
366,9977,0.5606331925838555,0.660765550652045,4.78
367,9990,0.5614564048762937,1.0196841970997212,5.66
368,10035,0.5635444564049876,-0.7595078770167334,5.84
369,10053,0.56471119434918,0.45273652702599426,4.98
370,10064,0.5652413754595194,0.610643527801404,3.0
371,10155,0.5699661330647141,0.34034509706858074,5.68
372,10212,0.5731282542809658,0.14957131175854338,5.64
373,10234,0.5742013235457966,-0.0318597541653692,5.94
374,10280,0.5775789206680385,0.5288882863192552,4.94
375,10296,0.5786885528353691,0.4218073042270379,5.96
376,10305,0.5794159896615054,-0.041776850587283865,5.65
377,10306,0.579455530968374,0.37020166668920007,5.23
378,10320,0.579919857315377,-0.5362319075000077,5.27
379,10324,0.5803216490388798,0.15440434487814295,4.36
380,10326,0.5803937702323625,-0.36652154361919537,5.86
381,10328,0.5805623400656396,0.2666838582152662,5.72
382,10340,0.5812909282854832,0.7719879602982033,4.84
383,10366,0.5829648564668444,0.8912666645601733,5.31
384,10418,0.5857427994733386,-1.1840565149220073,5.57
385,10440,0.5870084436554452,-0.7184955843143805,5.91
386,10513,0.5911302662749643,-1.1823971412158116,5.67
387,10535,0.5921594748920936,0.43708356292249995,5.57
388,10540,0.5923974789844698,0.449997148989185,5.79
389,10559,0.5931417638229415,0.5822225537988043,5.25
390,10602,0.5956361747763235,-0.8990568784955312,3.56
391,10642,0.597705761594196,-0.11208707263566665,5.51
392,10644,0.5980101672615631,0.5973255168329736,4.84
393,10670,0.5991473347903709,0.5907449705308868,4.03
394,10718,0.6021304237971444,1.0105425057840387,5.75
395,10723,0.6022433027919841,0.030679430229213336,5.6
396,10729,0.6024720130060935,1.003849181018077,5.99
397,10732,0.6026866576117611,0.3473408287508502,5.58
398,10793,0.6062832607429385,0.49990896804990725,5.29
399,10819,0.6077233481403209,0.8269365299268117,5.31
400,10871,0.6104486137938644,-0.976420893221745,5.81
401,10944,0.6150982620273642,0.8753082002933381,5.57
402,11001,0.618496889843494,-1.1983329085229224,4.08
403,11021,0.6193466077531505,0.006905839895408973,5.29
404,11029,0.6197032711963164,-0.18810344691338338,5.43
405,11033,0.6199542373254484,-0.3082630078532609,5.89
406,11046,0.6204933887300113,-0.015443583061784892,5.42
407,11060,0.621150647612254,0.9746905261538293,5.16
408,11072,0.6219587532073516,-0.4156733059991274,5.19
409,11090,0.6232501197029083,0.7225016860194389,5.81
410,11095,0.6233956194250667,-1.2853615539550254,5.99
411,11102,0.6235679553298037,-0.8917258697620852,5.9
412,11220,0.6301304928010698,0.8727788785661259,5.19
413,11249,0.6318860074455128,0.18518929439780626,5.48
414,11258,0.6322390308299906,-1.0526420625140285,5.36
415,11313,0.6354033092731979,0.877527654345289,4.73
416,11345,0.6368273944448005,-0.21450933636732736,4.88
417,11348,0.6370705748346724,-0.2677552669738465,5.88
418,11381,0.6396062752167018,-0.34980965631899075,5.89
419,11407,0.6413446723699731,-0.8325890762880327,4.24
420,11432,0.6434281155313101,0.5550370463628796,5.55
421,11477,0.6458956731978868,-0.5901139547683427,5.13
422,11484,0.646465772780746,0.1476557893425347,4.3
423,11486,0.6464976184073438,0.5178275035637767,5.29
424,11548,0.6492984538504388,0.5224077678036598,5.89
425,11569,0.6504220926340826,1.176395094068142,4.46
426,11670,0.6568513134795009,0.44043447238968264,5.88
427,11738,0.6610504086317898,0.039569783835166,5.27
428,11757,0.6618102497644174,-1.3807191826744758,5.27
429,11767,0.662431258856228,1.5579526148102822,1.97
430,11783,0.663605328928608,-0.2660698035623931,4.74
431,11784,0.6636738446209219,0.6308888989239864,5.15
432,11791,0.6639102213683036,-0.018062344535581414,5.36
433,11840,0.6670517000518933,0.6028787808378268,5.84
434,11867,0.6680994252161228,-0.604756007588454,5.91
435,11918,0.6712757382281213,-0.4927473496290197,4.96
436,12002,0.6750515510687617,-0.1371731952473996,5.74
437,12072,0.6791324572364945,0.6512218379275302,5.72
438,12086,0.6797193022063291,0.6054121044304808,5.38
439,12093,0.6801309621959556,0.09762056398452343,4.87
440,12107,0.6806819216255728,-0.13668715630637007,5.53
441,12114,0.6810342947003712,0.12019856171827671,5.79
442,12122,0.6813522292874352,-0.5243837835060755,5.74
443,12148,0.6832288146295624,0.13491440601196475,5.81
444,12153,0.6834357138130754,0.2172522795881996,5.64
445,12181,0.684837208315505,0.6760285179671215,5.91
446,12186,0.6849404962025063,-0.6034995462816738,5.78
447,12225,0.6868140853379066,-0.9170498481132081,5.3
448,12239,0.6876646572371662,1.1474725852187488,5.8
449,12247,0.6880815331432623,-0.05927443118606237,5.65
450,12273,0.6895527568654345,1.2709182470128264,5.17
451,12288,0.6907622126157342,-0.5269858057015492,5.84
452,12332,0.6929680377406222,0.38329888390794226,5.45
453,12387,0.6958741695956219,0.00573359247036671,4.08
454,12390,0.696228874255768,-0.20720821063773529,4.83
455,12394,0.696339928334342,-1.191482982169963,4.12
456,12413,0.6972585029736481,-0.7486008616080799,4.74
457,12444,0.6990350422033267,-0.1649837927039919,5.79
458,12484,0.7010124295600015,-0.9520755619974529,5.21
459,12486,0.7010430862683128,-0.6956075270936813,4.11
460,12489,0.7011187948115399,0.47230254880852407,5.3
461,12530,0.7035130284037137,-0.012141435650441963,5.72
462,12562,0.7049769550788163,-0.25393276910872586,5.98
463,12608,0.7073388081009766,-0.6699217053367058,5.99
464,12623,0.7079430677915546,0.7015166588460942,4.91
465,12640,0.7084538467747311,0.34926595065227783,5.74
466,12653,0.7092920980457349,-0.8866323884885935,5.4
467,12686,0.7111870166753909,0.934206771508858,5.85
468,12692,0.7114280644474498,0.961781474278008,5.76
469,12706,0.7125335032867195,0.05647568734554291,3.47
470,12719,0.7131933677710026,0.4835809336300877,4.65
471,12768,0.7159602221771602,0.7731291972366947,5.43
472,12770,0.7161194930707155,-0.24187988151615336,4.24
473,12777,0.7164566653749267,0.8591984985344285,4.1
474,12803,0.7179829147905582,0.2672423983079565,5.78
475,12821,0.7191990708598565,1.1837631100649155,5.95
476,12828,0.7196968680840566,0.17652514698208516,4.27
477,12832,0.7197724406661351,0.21721950701723614,5.17
478,12843,0.7203981103106473,-0.3241523677282257,4.47
479,12871,0.7219465823055128,-1.1118541971395006,5.73
480,12876,0.7223215617574477,-1.1801325958845035,4.83
481,13055,0.7321444090034912,1.421544067681336,5.8
482,13061,0.7326412735237392,0.5104585089608916,4.52
483,13108,0.7353718819791889,0.31911234431892616,5.83
484,13121,0.7363765371298681,0.43961464359253233,5.89
485,13141,0.7375097907578282,-1.0961805924232064,5.25
486,13147,0.7377957301435775,-0.565589611405859,4.45
487,13165,0.7386786032003696,0.3048096931120796,5.26
488,13202,0.7413418232716692,-0.4876795777535415,5.39
489,13209,0.7416945625165448,0.47578560396015934,3.61
490,13225,0.7428400507280284,-0.6255894736856811,5.92
491,13244,0.7438346007714044,-1.3101653870135408,4.76
492,13254,0.7443145446736201,0.6687864964163847,4.22
493,13265,0.744703390940995,-0.6226610248291351,5.48
494,13268,0.7448054471491432,0.9755604441551826,3.77
495,13288,0.7462970826714506,-0.3665892932865005,4.76
496,13327,0.7482798706004299,0.2632317908609013,5.52
497,13328,0.7483708244201402,0.6119079149973834,4.56
498,13339,0.7491629485588761,0.8175460714223217,5.86
499,13367,0.7504007961037168,1.2023310888766374,5.94
500,13473,0.757356327791858,-0.6708522688171769,5.93
501,13479,0.7574236582310769,-0.3905402413608986,5.93
502,13490,0.7579538491152599,0.6691153993505999,5.34
503,13531,0.7603425484429085,0.9208789783190359,3.93
504,13654,0.7671084080453856,0.3199474723232336,5.76
505,13665,0.7677209285538462,1.073746413659542,5.59
506,13679,0.7689462292757602,0.1462858777946505,5.97
507,13701,0.7698101684772278,-0.15530191814509287,3.89
508,13702,0.7698469074834493,0.31456276558528695,5.58
509,13717,0.770666439225561,-0.06479220479324078,5.16
510,13775,0.773565017121025,0.5573572596688116,5.1
511,13782,0.7740365043794161,-0.4164733239130041,5.44
